"subject" "label" "activity" "measurement" "average"
12 5 "STANDING" "FrequencyDomain.BodyAcceleration-std()-Y" -0.922852028360656
12 5 "STANDING" "FrequencyDomain.BodyAcceleration-std()-Z" -0.914189183770492
12 5 "STANDING" "FrequencyDomain.BodyAccelerationJerk-mean()-X" -0.971971634098361
12 5 "STANDING" "FrequencyDomain.BodyAccelerationJerk-mean()-Y" -0.95329178
12 5 "STANDING" "FrequencyDomain.BodyAccelerationJerk-mean()-Z" -0.971122527868852
12 5 "STANDING" "FrequencyDomain.BodyAccelerationJerk-std()-X" -0.975581439016393
12 5 "STANDING" "FrequencyDomain.BodyAccelerationJerk-std()-Y" -0.95666634442623
12 5 "STANDING" "FrequencyDomain.BodyAccelerationJerk-std()-Z" -0.978792832786885
12 5 "STANDING" "FrequencyDomain.BodyAccelerationMagnitude-mean()" -0.945217802786885
12 5 "STANDING" "FrequencyDomain.BodyAccelerationMagnitude-std()" -0.939741929016393
12 5 "STANDING" "FrequencyDomain.BodyAngularSpeed-mean()-X" -0.890292711147541
12 5 "STANDING" "FrequencyDomain.BodyAngularSpeed-mean()-Y" -0.948251856721312
12 5 "STANDING" "FrequencyDomain.BodyAngularSpeed-mean()-Z" -0.95260195295082
12 5 "STANDING" "FrequencyDomain.BodyAngularSpeed-std()-X" -0.884385204098361
12 5 "STANDING" "FrequencyDomain.BodyAngularSpeed-std()-Y" -0.938529853770492
12 5 "STANDING" "FrequencyDomain.BodyAngularSpeed-std()-Z" -0.954335764426229
12 5 "STANDING" "FrequencyDomain.BodyBodyAccelerationJerkMagnitude-mean()" -0.960859009508197
12 5 "STANDING" "FrequencyDomain.BodyBodyAccelerationJerkMagnitude-std()" -0.964145595245902
12 5 "STANDING" "FrequencyDomain.BodyBodyAngularAccelerationMagnitude-mean()" -0.963059791967213
12 5 "STANDING" "FrequencyDomain.BodyBodyAngularAccelerationMagnitude-std()" -0.962909739016393
12 5 "STANDING" "FrequencyDomain.BodyBodyAngularSpeedMagnitude-mean()" -0.902356765573771
12 5 "STANDING" "FrequencyDomain.BodyBodyAngularSpeedMagnitude-std()" -0.850033171967213
12 5 "STANDING" "TimeDomain.BodyAcceleration-mean()-X" 0.277405834918033
12 5 "STANDING" "TimeDomain.BodyAcceleration-mean()-Y" -0.0169002543196721
12 5 "STANDING" "TimeDomain.BodyAcceleration-mean()-Z" -0.105526999754098
12 5 "STANDING" "TimeDomain.BodyAcceleration-std()-X" -0.981243992459016
12 5 "STANDING" "TimeDomain.BodyAcceleration-std()-Y" -0.923140254098361
12 5 "STANDING" "TimeDomain.BodyAcceleration-std()-Z" -0.920684800114754
12 5 "STANDING" "TimeDomain.BodyAccelerationJerk-mean()-X" 0.0744631761967213
12 5 "STANDING" "TimeDomain.BodyAccelerationJerk-mean()-Y" 0.0100480041062295
12 5 "STANDING" "TimeDomain.BodyAccelerationJerk-mean()-Z" -0.00788131384131148
12 5 "STANDING" "TimeDomain.BodyAccelerationJerk-std()-X" -0.972440195081967
12 5 "STANDING" "TimeDomain.BodyAccelerationJerk-std()-Y" -0.953203115409836
12 5 "STANDING" "TimeDomain.BodyAccelerationJerk-std()-Z" -0.975556976885246
12 5 "STANDING" "TimeDomain.BodyAccelerationJerkMagnitude-mean()" -0.968790683278689
12 5 "STANDING" "TimeDomain.BodyAccelerationJerkMagnitude-std()" -0.962678857213115
12 5 "STANDING" "TimeDomain.BodyAccelerationMagnitude-mean()" -0.941459935081967
12 5 "STANDING" "TimeDomain.BodyAccelerationMagnitude-std()" -0.935232945245902
12 5 "STANDING" "TimeDomain.BodyAngularAcceleration-mean()-X" -0.0976380412377049
12 5 "STANDING" "TimeDomain.BodyAngularAcceleration-mean()-Y" -0.0409520826508197
12 5 "STANDING" "TimeDomain.BodyAngularAcceleration-mean()-Z" -0.0482863736885246
12 5 "STANDING" "TimeDomain.BodyAngularAcceleration-std()-X" -0.955415641803279
12 5 "STANDING" "TimeDomain.BodyAngularAcceleration-std()-Y" -0.971195487377049
12 5 "STANDING" "TimeDomain.BodyAngularAcceleration-std()-Z" -0.973689389672131
12 5 "STANDING" "TimeDomain.BodyAngularAccelerationMagnitude-mean()" -0.969289973606557
12 5 "STANDING" "TimeDomain.BodyAngularAccelerationMagnitude-std()" -0.961923171967213
12 5 "STANDING" "TimeDomain.BodyAngularSpeed-mean()-X" -0.0300030427426229
12 5 "STANDING" "TimeDomain.BodyAngularSpeed-mean()-Y" -0.0700083750360656
12 5 "STANDING" "TimeDomain.BodyAngularSpeed-mean()-Z" 0.074256819
12 5 "STANDING" "TimeDomain.BodyAngularSpeed-std()-X" -0.883655251803279
12 5 "STANDING" "TimeDomain.BodyAngularSpeed-std()-Y" -0.941469207540984
12 5 "STANDING" "TimeDomain.BodyAngularSpeed-std()-Z" -0.950364757540984
12 5 "STANDING" "TimeDomain.BodyAngularSpeedMagnitude-mean()" -0.888101372786885
12 5 "STANDING" "TimeDomain.BodyAngularSpeedMagnitude-std()" -0.852271618032787
12 5 "STANDING" "TimeDomain.GravityAcceleration-mean()-X" 0.957317821803279
12 5 "STANDING" "TimeDomain.GravityAcceleration-mean()-Y" -0.21886535557377
12 5 "STANDING" "TimeDomain.GravityAcceleration-mean()-Z" -0.0395382767304918
12 5 "STANDING" "TimeDomain.GravityAcceleration-std()-X" -0.985314210491803
12 5 "STANDING" "TimeDomain.GravityAcceleration-std()-Y" -0.970482614590164
12 5 "STANDING" "TimeDomain.GravityAcceleration-std()-Z" -0.939534099016393
12 5 "STANDING" "TimeDomain.GravityAccelerationMagnitude-mean()" -0.941459935081967
12 5 "STANDING" "TimeDomain.GravityAccelerationMagnitude-std()" -0.935232945245902
12 6 "LAYING" "FrequencyDomain.BodyAcceleration-mean()-X" -0.956248487666667
12 6 "LAYING" "FrequencyDomain.BodyAcceleration-mean()-Y" -0.951265971
12 6 "LAYING" "FrequencyDomain.BodyAcceleration-mean()-Z" -0.954724801666667
12 6 "LAYING" "FrequencyDomain.BodyAcceleration-std()-X" -0.955207641833333
12 6 "LAYING" "FrequencyDomain.BodyAcceleration-std()-Y" -0.9506400405
12 6 "LAYING" "FrequencyDomain.BodyAcceleration-std()-Z" -0.948380833666667
12 6 "LAYING" "FrequencyDomain.BodyAccelerationJerk-mean()-X" -0.968742758833333
12 6 "LAYING" "FrequencyDomain.BodyAccelerationJerk-mean()-Y" -0.963223332
12 6 "LAYING" "FrequencyDomain.BodyAccelerationJerk-mean()-Z" -0.967149695166667
12 6 "LAYING" "FrequencyDomain.BodyAccelerationJerk-std()-X" -0.972820011166667
12 6 "LAYING" "FrequencyDomain.BodyAccelerationJerk-std()-Y" -0.964703656833333
12 6 "LAYING" "FrequencyDomain.BodyAccelerationJerk-std()-Z" -0.972713844666667
12 6 "LAYING" "FrequencyDomain.BodyAccelerationMagnitude-mean()" -0.9438674399
12 6 "LAYING" "FrequencyDomain.BodyAccelerationMagnitude-std()" -0.942133255166667
12 6 "LAYING" "FrequencyDomain.BodyAngularSpeed-mean()-X" -0.9566538865
12 6 "LAYING" "FrequencyDomain.BodyAngularSpeed-mean()-Y" -0.95256172
12 6 "LAYING" "FrequencyDomain.BodyAngularSpeed-mean()-Z" -0.9456732415
12 6 "LAYING" "FrequencyDomain.BodyAngularSpeed-std()-X" -0.969254585333333
12 6 "LAYING" "FrequencyDomain.BodyAngularSpeed-std()-Y" -0.955343675666667
12 6 "LAYING" "FrequencyDomain.BodyAngularSpeed-std()-Z" -0.956424382333333
12 6 "LAYING" "FrequencyDomain.BodyBodyAccelerationJerkMagnitude-mean()" -0.962448418666667
12 6 "LAYING" "FrequencyDomain.BodyBodyAccelerationJerkMagnitude-std()" -0.961653004
12 6 "LAYING" "FrequencyDomain.BodyBodyAngularAccelerationMagnitude-mean()" -0.963949607166667
12 6 "LAYING" "FrequencyDomain.BodyBodyAngularAccelerationMagnitude-std()" -0.961911612333333
12 6 "LAYING" "FrequencyDomain.BodyBodyAngularSpeedMagnitude-mean()" -0.9454970225
12 6 "LAYING" "FrequencyDomain.BodyBodyAngularSpeedMagnitude-std()" -0.940373827666667
12 6 "LAYING" "TimeDomain.BodyAcceleration-mean()-X" 0.260113433
12 6 "LAYING" "TimeDomain.BodyAcceleration-mean()-Y" -0.0175203917146667
12 6 "LAYING" "TimeDomain.BodyAcceleration-mean()-Z" -0.108160125666667
12 6 "LAYING" "TimeDomain.BodyAcceleration-std()-X" -0.95531868
12 6 "LAYING" "TimeDomain.BodyAcceleration-std()-Y" -0.949072009333333
12 6 "LAYING" "TimeDomain.BodyAcceleration-std()-Z" -0.9483338435
12 6 "LAYING" "TimeDomain.BodyAccelerationJerk-mean()-X" 0.0854295393833333
12 6 "LAYING" "TimeDomain.BodyAccelerationJerk-mean()-Y" 0.00774408308
12 6 "LAYING" "TimeDomain.BodyAccelerationJerk-mean()-Z" -0.0043714837772
12 6 "LAYING" "TimeDomain.BodyAccelerationJerk-std()-X" -0.969276283333333
12 6 "LAYING" "TimeDomain.BodyAccelerationJerk-std()-Y" -0.962639526833333
12 6 "LAYING" "TimeDomain.BodyAccelerationJerk-std()-Z" -0.970629308166667
12 6 "LAYING" "TimeDomain.BodyAccelerationJerkMagnitude-mean()" -0.969843834166667
12 6 "LAYING" "TimeDomain.BodyAccelerationJerkMagnitude-std()" -0.962580915166667
12 6 "LAYING" "TimeDomain.BodyAccelerationMagnitude-mean()" -0.9482046755
12 6 "LAYING" "TimeDomain.BodyAccelerationMagnitude-std()" -0.936542686833333
12 6 "LAYING" "TimeDomain.BodyAngularAcceleration-mean()-X" -0.0990402297166667
12 6 "LAYING" "TimeDomain.BodyAngularAcceleration-mean()-Y" -0.0410675310833333
12 6 "LAYING" "TimeDomain.BodyAngularAcceleration-mean()-Z" -0.0678909002816667
12 6 "LAYING" "TimeDomain.BodyAngularAcceleration-std()-X" -0.9671982025
12 6 "LAYING" "TimeDomain.BodyAngularAcceleration-std()-Y" -0.965900370833333
12 6 "LAYING" "TimeDomain.BodyAngularAcceleration-std()-Z" -0.969953929666667
12 6 "LAYING" "TimeDomain.BodyAngularAccelerationMagnitude-mean()" -0.971067768833333
12 6 "LAYING" "TimeDomain.BodyAngularAccelerationMagnitude-std()" -0.962012018333333
12 6 "LAYING" "TimeDomain.BodyAngularSpeed-mean()-X" -0.0146546807316667
12 6 "LAYING" "TimeDomain.BodyAngularSpeed-mean()-Y" -0.0835537350333333
12 6 "LAYING" "TimeDomain.BodyAngularSpeed-mean()-Z" 0.14519184795
12 6 "LAYING" "TimeDomain.BodyAngularSpeed-std()-X" -0.966090742
12 6 "LAYING" "TimeDomain.BodyAngularSpeed-std()-Y" -0.953873893833333
12 6 "LAYING" "TimeDomain.BodyAngularSpeed-std()-Z" -0.950157442166667
12 6 "LAYING" "TimeDomain.BodyAngularSpeedMagnitude-mean()" -0.9308405935
12 6 "LAYING" "TimeDomain.BodyAngularSpeedMagnitude-std()" -0.935725715833333
12 6 "LAYING" "TimeDomain.GravityAcceleration-mean()-X" -0.3785920653
12 6 "LAYING" "TimeDomain.GravityAcceleration-mean()-Y" 0.8033788345
12 6 "LAYING" "TimeDomain.GravityAcceleration-mean()-Z" 0.2750431984
12 6 "LAYING" "TimeDomain.GravityAcceleration-std()-X" -0.936458309333333
12 6 "LAYING" "TimeDomain.GravityAcceleration-std()-Y" -0.974396492666667
12 6 "LAYING" "TimeDomain.GravityAcceleration-std()-Z" -0.9596439555
12 6 "LAYING" "TimeDomain.GravityAccelerationMagnitude-mean()" -0.9482046755
12 6 "LAYING" "TimeDomain.GravityAccelerationMagnitude-std()" -0.936542686833333
13 1 "WALKING" "FrequencyDomain.BodyAcceleration-mean()-X" -0.335030121052632
13 1 "WALKING" "FrequencyDomain.BodyAcceleration-mean()-Y" 0.0955150666694737
13 1 "WALKING" "FrequencyDomain.BodyAcceleration-mean()-Z" -0.246851507561404
13 1 "WALKING" "FrequencyDomain.BodyAcceleration-std()-X" -0.353299848947368
13 1 "WALKING" "FrequencyDomain.BodyAcceleration-std()-Y" 0.0921968931052632
13 1 "WALKING" "FrequencyDomain.BodyAcceleration-std()-Z" -0.269896395250877
13 1 "WALKING" "FrequencyDomain.BodyAccelerationJerk-mean()-X" -0.290460801694737
13 1 "WALKING" "FrequencyDomain.BodyAccelerationJerk-mean()-Y" -0.0439195137368421
13 1 "WALKING" "FrequencyDomain.BodyAccelerationJerk-mean()-Z" -0.342263716894737
13 1 "WALKING" "FrequencyDomain.BodyAccelerationJerk-std()-X" -0.219716159766667
13 1 "WALKING" "FrequencyDomain.BodyAccelerationJerk-std()-Y" 0.0946741596910526
13 1 "WALKING" "FrequencyDomain.BodyAccelerationJerk-std()-Z" -0.406173351578947
13 1 "WALKING" "FrequencyDomain.BodyAccelerationMagnitude-mean()" -0.23460086645614
13 1 "WALKING" "FrequencyDomain.BodyAccelerationMagnitude-std()" -0.438388953157895
13 1 "WALKING" "FrequencyDomain.BodyAngularSpeed-mean()-X" -0.192856474047368
13 1 "WALKING" "FrequencyDomain.BodyAngularSpeed-mean()-Y" -0.256213554508772
13 1 "WALKING" "FrequencyDomain.BodyAngularSpeed-mean()-Z" -0.276607954736842
13 1 "WALKING" "FrequencyDomain.BodyAngularSpeed-std()-X" -0.435714710526316
13 1 "WALKING" "FrequencyDomain.BodyAngularSpeed-std()-Y" -0.318618506122807
13 1 "WALKING" "FrequencyDomain.BodyAngularSpeed-std()-Z" -0.455333900526316
13 1 "WALKING" "FrequencyDomain.BodyBodyAccelerationJerkMagnitude-mean()" -0.15211150075614
13 1 "WALKING" "FrequencyDomain.BodyBodyAccelerationJerkMagnitude-std()" -0.113591923723684
13 1 "WALKING" "FrequencyDomain.BodyBodyAngularAccelerationMagnitude-mean()" -0.338527133789474
13 1 "WALKING" "FrequencyDomain.BodyBodyAngularAccelerationMagnitude-std()" -0.349285611070175
13 1 "WALKING" "FrequencyDomain.BodyBodyAngularSpeedMagnitude-mean()" -0.267472373877193
13 1 "WALKING" "FrequencyDomain.BodyBodyAngularSpeedMagnitude-std()" -0.379951835438597
13 1 "WALKING" "TimeDomain.BodyAcceleration-mean()-X" 0.275883130350877
13 1 "WALKING" "TimeDomain.BodyAcceleration-mean()-Y" -0.0185660651947368
13 1 "WALKING" "TimeDomain.BodyAcceleration-mean()-Z" -0.111431456192982
13 1 "WALKING" "TimeDomain.BodyAcceleration-std()-X" -0.346980394210526
13 1 "WALKING" "TimeDomain.BodyAcceleration-std()-Y" 0.141866689392982
13 1 "WALKING" "TimeDomain.BodyAcceleration-std()-Z" -0.220503537026316
13 1 "WALKING" "TimeDomain.BodyAccelerationJerk-mean()-X" 0.0809590227198246
13 1 "WALKING" "TimeDomain.BodyAccelerationJerk-mean()-Y" 0.00308364501403509
13 1 "WALKING" "TimeDomain.BodyAccelerationJerk-mean()-Z" 0.00597249011754386
13 1 "WALKING" "TimeDomain.BodyAccelerationJerk-std()-X" -0.220910068015789
13 1 "WALKING" "TimeDomain.BodyAccelerationJerk-std()-Y" 0.0565488771722807
13 1 "WALKING" "TimeDomain.BodyAccelerationJerk-std()-Z" -0.374633172105263
13 1 "WALKING" "TimeDomain.BodyAccelerationJerkMagnitude-mean()" -0.133205034736842
13 1 "WALKING" "TimeDomain.BodyAccelerationJerkMagnitude-std()" -0.131788528797719
13 1 "WALKING" "TimeDomain.BodyAccelerationMagnitude-mean()" -0.135643867842105
13 1 "WALKING" "TimeDomain.BodyAccelerationMagnitude-std()" -0.292546377017544
13 1 "WALKING" "TimeDomain.BodyAngularAcceleration-mean()-X" -0.0966598593263158
13 1 "WALKING" "TimeDomain.BodyAngularAcceleration-mean()-Y" -0.0319849271912281
13 1 "WALKING" "TimeDomain.BodyAngularAcceleration-mean()-Z" -0.0636693233473684
13 1 "WALKING" "TimeDomain.BodyAngularAcceleration-std()-X" -0.216812065298246
13 1 "WALKING" "TimeDomain.BodyAngularAcceleration-std()-Y" -0.35776089977193
13 1 "WALKING" "TimeDomain.BodyAngularAcceleration-std()-Z" -0.341765824491228
13 1 "WALKING" "TimeDomain.BodyAngularAccelerationMagnitude-mean()" -0.303508210175439
13 1 "WALKING" "TimeDomain.BodyAngularAccelerationMagnitude-std()" -0.322118379807018
13 1 "WALKING" "TimeDomain.BodyAngularSpeed-mean()-X" -0.0174207634701754
13 1 "WALKING" "TimeDomain.BodyAngularSpeed-mean()-Y" -0.0798472502663158
13 1 "WALKING" "TimeDomain.BodyAngularSpeed-mean()-Z" 0.0784205641252632
13 1 "WALKING" "TimeDomain.BodyAngularSpeed-std()-X" -0.376059914210526
13 1 "WALKING" "TimeDomain.BodyAngularSpeed-std()-Y" -0.290023550315789
13 1 "WALKING" "TimeDomain.BodyAngularSpeed-std()-Z" -0.363369948070175
13 1 "WALKING" "TimeDomain.BodyAngularSpeedMagnitude-mean()" -0.218669558421053
13 1 "WALKING" "TimeDomain.BodyAngularSpeedMagnitude-std()" -0.253240071964912
13 1 "WALKING" "TimeDomain.GravityAcceleration-mean()-X" 0.910855709298246
13 1 "WALKING" "TimeDomain.GravityAcceleration-mean()-Y" -0.283658580877193
13 1 "WALKING" "TimeDomain.GravityAcceleration-mean()-Z" -0.131299718666667
13 1 "WALKING" "TimeDomain.GravityAcceleration-std()-X" -0.97254492245614
13 1 "WALKING" "TimeDomain.GravityAcceleration-std()-Y" -0.960899845614035
13 1 "WALKING" "TimeDomain.GravityAcceleration-std()-Z" -0.948637587719298
13 1 "WALKING" "TimeDomain.GravityAccelerationMagnitude-mean()" -0.135643867842105
13 1 "WALKING" "TimeDomain.GravityAccelerationMagnitude-std()" -0.292546377017544
13 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyAcceleration-mean()-X" -0.382460736363636
13 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyAcceleration-mean()-Y" -0.0636564765818182
13 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyAcceleration-mean()-Z" -0.404785239945455
13 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyAcceleration-std()-X" -0.266081292363636
13 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyAcceleration-std()-Y" 0.114656709636364
13 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyAcceleration-std()-Z" -0.184842227972182
13 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyAccelerationJerk-mean()-X" -0.506212135636364
13 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyAccelerationJerk-mean()-Y" -0.368996179072727
13 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyAccelerationJerk-mean()-Z" -0.631496434363636
13 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyAccelerationJerk-std()-X" -0.514337759454545
13 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyAccelerationJerk-std()-Y" -0.319400410981818
13 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyAccelerationJerk-std()-Z" -0.689235778909091
13 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyAccelerationMagnitude-mean()" -0.367522800909091
13 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyAccelerationMagnitude-std()" -0.409065516363636
13 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyAngularSpeed-mean()-X" -0.482113007636364
13 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyAngularSpeed-mean()-Y" -0.492176104727273
13 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyAngularSpeed-mean()-Z" -0.255338945927273
13 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyAngularSpeed-std()-X" -0.562911002545455
13 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyAngularSpeed-std()-Y" -0.364283258727273
13 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyAngularSpeed-std()-Z" -0.272525011818182
13 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyBodyAccelerationJerkMagnitude-mean()" -0.425100006545455
13 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyBodyAccelerationJerkMagnitude-std()" -0.491090809090909
13 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyBodyAngularAccelerationMagnitude-mean()" -0.656088544363636
13 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyBodyAngularAccelerationMagnitude-std()" -0.712261499636364
13 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyBodyAngularSpeedMagnitude-mean()" -0.485477308909091
13 2 "WALKING UPSTAIRS" "FrequencyDomain.BodyBodyAngularSpeedMagnitude-std()" -0.470770800363636
13 2 "WALKING UPSTAIRS" "TimeDomain.BodyAcceleration-mean()-X" 0.258203939581818
13 2 "WALKING UPSTAIRS" "TimeDomain.BodyAcceleration-mean()-Y" -0.0277392253910909
13 2 "WALKING UPSTAIRS" "TimeDomain.BodyAcceleration-mean()-Z" -0.125767265890909
13 2 "WALKING UPSTAIRS" "TimeDomain.BodyAcceleration-std()-X" -0.296284597454545
13 2 "WALKING UPSTAIRS" "TimeDomain.BodyAcceleration-std()-Y" 0.104470773801818
13 2 "WALKING UPSTAIRS" "TimeDomain.BodyAcceleration-std()-Z" -0.217210568085455
13 2 "WALKING UPSTAIRS" "TimeDomain.BodyAccelerationJerk-mean()-X" 0.0692442067545455
13 2 "WALKING UPSTAIRS" "TimeDomain.BodyAccelerationJerk-mean()-Y" -0.00128009758363636
13 2 "WALKING UPSTAIRS" "TimeDomain.BodyAccelerationJerk-mean()-Z" -0.0254126299290909
13 2 "WALKING UPSTAIRS" "TimeDomain.BodyAccelerationJerk-std()-X" -0.487325539818182
13 2 "WALKING UPSTAIRS" "TimeDomain.BodyAccelerationJerk-std()-Y" -0.323333932218182
13 2 "WALKING UPSTAIRS" "TimeDomain.BodyAccelerationJerk-std()-Z" -0.660921263636364
13 2 "WALKING UPSTAIRS" "TimeDomain.BodyAccelerationJerkMagnitude-mean()" -0.456190454
13 2 "WALKING UPSTAIRS" "TimeDomain.BodyAccelerationJerkMagnitude-std()" -0.451225931090909
13 2 "WALKING UPSTAIRS" "TimeDomain.BodyAccelerationMagnitude-mean()" -0.10115350174
13 2 "WALKING UPSTAIRS" "TimeDomain.BodyAccelerationMagnitude-std()" -0.326339622181818
13 2 "WALKING UPSTAIRS" "TimeDomain.BodyAngularAcceleration-mean()-X" -0.0664817176345455
13 2 "WALKING UPSTAIRS" "TimeDomain.BodyAngularAcceleration-mean()-Y" -0.0453051954036364
13 2 "WALKING UPSTAIRS" "TimeDomain.BodyAngularAcceleration-mean()-Z" -0.0661653916327273
13 2 "WALKING UPSTAIRS" "TimeDomain.BodyAngularAcceleration-std()-X" -0.631037584
13 2 "WALKING UPSTAIRS" "TimeDomain.BodyAngularAcceleration-std()-Y" -0.678805915818182
13 2 "WALKING UPSTAIRS" "TimeDomain.BodyAngularAcceleration-std()-Z" -0.550880346909091
13 2 "WALKING UPSTAIRS" "TimeDomain.BodyAngularAccelerationMagnitude-mean()" -0.631964902181818
13 2 "WALKING UPSTAIRS" "TimeDomain.BodyAngularAccelerationMagnitude-std()" -0.669216383090909
13 2 "WALKING UPSTAIRS" "TimeDomain.BodyAngularSpeed-mean()-X" -0.13829376226
13 2 "WALKING UPSTAIRS" "TimeDomain.BodyAngularSpeed-mean()-Y" 0.00381966911090909
13 2 "WALKING UPSTAIRS" "TimeDomain.BodyAngularSpeed-mean()-Z" 0.116679563256364
13 2 "WALKING UPSTAIRS" "TimeDomain.BodyAngularSpeed-std()-X" -0.541066687090909
13 2 "WALKING UPSTAIRS" "TimeDomain.BodyAngularSpeed-std()-Y" -0.403572169636364
13 2 "WALKING UPSTAIRS" "TimeDomain.BodyAngularSpeed-std()-Z" -0.211805111745455
13 2 "WALKING UPSTAIRS" "TimeDomain.BodyAngularSpeedMagnitude-mean()" -0.237182958116364
13 2 "WALKING UPSTAIRS" "TimeDomain.BodyAngularSpeedMagnitude-std()" -0.415658606181818
13 2 "WALKING UPSTAIRS" "TimeDomain.GravityAcceleration-mean()-X" 0.847634313454545
13 2 "WALKING UPSTAIRS" "TimeDomain.GravityAcceleration-mean()-Y" -0.357404501636364
13 2 "WALKING UPSTAIRS" "TimeDomain.GravityAcceleration-mean()-Z" -0.207507170584727
13 2 "WALKING UPSTAIRS" "TimeDomain.GravityAcceleration-std()-X" -0.946441502363636
13 2 "WALKING UPSTAIRS" "TimeDomain.GravityAcceleration-std()-Y" -0.922054968727273
13 2 "WALKING UPSTAIRS" "TimeDomain.GravityAcceleration-std()-Z" -0.910271096181818
13 2 "WALKING UPSTAIRS" "TimeDomain.GravityAccelerationMagnitude-mean()" -0.10115350174
13 2 "WALKING UPSTAIRS" "TimeDomain.GravityAccelerationMagnitude-std()" -0.326339622181818
13 3 "WALKING DOWNSTAIRS" "FrequencyDomain.BodyAcceleration-mean()-X" -0.0726602663212766
13 3 "WALKING DOWNSTAIRS" "FrequencyDomain.BodyAcceleration-mean()-Y" -0.0364535247659574
